Año Expediente,Nº Expediente,Fecha apertura,Barrio,origen,Solicita resp.,tema ,subtema,Urgencia
2014,5825,9/20/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,5855,9/22/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,5874,9/23/2014,,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,5900,9/23/2014,MENDILLORRI,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,5936,9/24/2014,ECHAVACOIZ,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,5996,9/27/2014,ECHAVACOIZ,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6005,9/29/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6027,9/29/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6035,9/29/2014,,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6039,9/29/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6070,9/30/2014,SAN JORGE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6071,9/30/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6079,9/30/2014,CASCO ANTIGUO,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6148,10/2/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6153,10/2/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6158,10/3/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6177,10/3/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6187,10/3/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6189,10/3/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6227,10/6/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6268,10/8/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6269,10/8/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6274,10/8/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6335,10/9/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6361,10/10/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6364,10/10/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6391,10/10/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6394,10/10/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6412,10/13/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6414,10/13/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6415,10/13/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6420,10/13/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6443,10/13/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6470,10/14/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6519,10/15/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6546,10/16/2014,MENDILLORRI,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6555,10/16/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6581,10/17/2014,MENDILLORRI,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6605,10/20/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6614,10/20/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6626,10/20/2014,MILAGROSA,WEB,,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6629,10/20/2014,CHANTREA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6631,10/21/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6632,10/21/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6644,10/21/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6659,10/21/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6669,10/22/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6674,10/22/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6677,10/22/2014,ROCHAPEA,WEB,,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6681,10/22/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6699,10/23/2014,ABEJERAS-AZPILAGAÑA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6727,10/24/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6791,10/28/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6818,10/28/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6851,10/29/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6861,10/29/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6868,10/30/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,6884,10/30/2014,CASCO ANTIGUO,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6887,10/30/2014,ERMITAGAÑA-MENDEBALDEA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,6909,11/1/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6910,11/1/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6971,11/4/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,6980,11/4/2014,ROCHAPEA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7018,11/6/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7019,11/6/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7102,11/10/2014,ENSANCHE,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7162,11/13/2014,CASCO ANTIGUO,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7171,11/13/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7176,11/13/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7179,11/13/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7257,11/18/2014,SAN JUAN,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7262,11/18/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7276,11/18/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7283,11/18/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7300,11/19/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7311,11/20/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7338,11/21/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7351,11/21/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7379,11/24/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7410,11/25/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7411,11/25/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7536,11/28/2014,,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7612,12/4/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7652,12/5/2014,ITURRAMA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,7678,12/9/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7697,12/9/2014,MILAGROSA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7704,12/10/2014,ITURRAMA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7729,12/11/2014,ENSANCHE,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7772,12/12/2014,MILAGROSA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7775,12/14/2014,-----Toda la ciudad-----,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7788,12/15/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7789,12/15/2014,ITURRAMA,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7802,12/15/2014,,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7807,12/15/2014,SAN JUAN,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7822,12/16/2014,CHANTREA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,7852,12/17/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,7857,12/17/2014,ROCHAPEA,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,7872,12/17/2014,ROCHAPEA,10,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",SI
2014,7924,12/21/2014,-----Toda la ciudad-----,WEB,SI,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",
2014,7963,12/23/2014,ENSANCHE,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,8038,12/31/2014,BUZTINTXURI,10,NO,Mantenimiento del espacio público,"Mobiliario urbano, papeleras, bancos, fuentes",NO
2014,31,1/3/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,33,1/3/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,66,1/7/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,74,1/7/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,92,1/8/2014,SAN JORGE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,140,1/10/2014,ABEJERAS-AZPILAGAÑA,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,148,1/10/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,164,1/13/2014,SAN JUAN,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,175,1/13/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,213,1/16/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,228,1/17/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,235,1/17/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,271,1/21/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,274,1/21/2014,ECHAVACOIZ,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,280,1/21/2014,SAN JUAN,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,297,1/22/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,312,1/23/2014,ECHAVACOIZ,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,329,1/23/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,345,1/24/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,362,1/27/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,375,1/27/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,382,1/27/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,384,1/28/2014,,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,436,1/29/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,438,1/29/2014,SAN JUAN,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,454,1/30/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,459,1/30/2014,CHANTREA,WEB,,Limpieza y medio ambiente,Pintadas y graffiti,
2014,484,1/31/2014,ERMITAGAÑA-MENDEBALDEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,505,2/3/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,553,2/5/2014,MILAGROSA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,570,2/5/2014,MILAGROSA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,573,2/5/2014,MILAGROSA,WEB,,Limpieza y medio ambiente,Pintadas y graffiti,
2014,646,2/10/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,652,2/10/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,707,2/13/2014,MILAGROSA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,766,2/14/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,820,2/18/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,856,2/19/2014,CHANTREA,WEB,,Limpieza y medio ambiente,Pintadas y graffiti,
2014,891,2/20/2014,MENDILLORRI,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,937,2/24/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,945,2/25/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,968,2/25/2014,ITURRAMA,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,976,2/26/2014,ITURRAMA,WEB,,Limpieza y medio ambiente,Pintadas y graffiti,
2014,979,2/26/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1026,2/28/2014,ITURRAMA,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1028,3/1/2014,,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1047,3/3/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1119,3/6/2014,BUZTINTXURI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1163,3/9/2014,CHANTREA,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1169,3/10/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1178,3/10/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1189,3/10/2014,CHANTREA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1192,3/10/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1249,3/12/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1259,3/12/2014,CASCO ANTIGUO,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1290,3/13/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1291,3/13/2014,,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1301,3/13/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1304,3/13/2014,ABEJERAS-AZPILAGAÑA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1313,3/14/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,SI
2014,1333,3/14/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1354,3/17/2014,SAN JUAN,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1365,3/17/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1469,3/21/2014,ENSANCHE,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1481,3/22/2014,MENDILLORRI,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1507,3/24/2014,MENDILLORRI,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1525,3/25/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1551,3/27/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1559,3/27/2014,CASCO ANTIGUO,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1579,3/28/2014,ITURRAMA,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1583,3/28/2014,ENSANCHE,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1589,3/28/2014,ITURRAMA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1631,3/31/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1638,3/31/2014,MENDILLORRI,WEB,SI,Limpieza y medio ambiente,Pintadas y graffiti,
2014,1645,4/1/2014,ROCHAPEA,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1646,4/1/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1683,4/2/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1709,4/3/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1728,4/4/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1736,4/4/2014,ENSANCHE,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1737,4/4/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1738,4/4/2014,ABEJERAS-AZPILAGAÑA,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1753,4/4/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1754,4/4/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1772,4/7/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1803,4/7/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1812,4/7/2014,ENSANCHE,10,SI,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1815,4/8/2014,CASCO ANTIGUO,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
2014,1863,4/9/2014,MENDILLORRI,10,NO,Limpieza y medio ambiente,Pintadas y graffiti,NO
